10944750,7868|11196|11080|12220|21110
12028500,7868|11196|11080|12220|21110
1206500,7868|11196|11080|12220|21110
12154500,7868|11196|11080|12220|21110
1620500,7868|11196|11080|12220|21110
4716750,7868|11196|11080|12220|21110
4844000,7868|11196|11080|12220|21110
5654000,7868|11196|11080|12220|21110
5735000,7868|11196|11080|12220|21110
5780000,7868|11196|11080|12220|21110
6061250,7868|11196|11080|12220|21110
6458500,7868|11196|11080|12220|21110
7860250,7868|11196|11080|12220|21110
8170750,7868|11196|11080|12220|21110
8622000,7868|11196|11080|12220|21110
8861500,7868|11196|11080|12220|21110
8869250,7868|11196|11080|12220|21110
10224750,7868|11196|11080|12220|21110
10229250,7868|11196|11080|12220|21110
10302500,7868|11196|11080|12220|21110
10546500,7868|11196|11080|12220|21110
1110750,7868|11196|11080|12220|21110
12015000,7868|11196|11080|12220|21110
12173500,7868|11196|11080|12220|21110
12388250,7868|11196|11080|12220|21110
1971500,7868|11196|11080|12220|21110
2626250,7868|11196|11080|12220|21110
3963750,7868|11196|11080|12220|21110
434750,7868|11196|11080|12220|21110
5220750,7868|11196|11080|12220|21110
5254500,7868|11196|11080|12220|21110
5948500,7868|11196|11080|12220|21110
6067750,7868|11196|11080|12220|21110
6571000,7868|11196|11080|12220|21110
6849750,7868|11196|11080|12220|21110
6977000,7868|11196|11080|12220|21110
7703750,7868|11196|11080|12220|21110
8149250,7868|11196|11080|12220|21110
8757750,7868|11196|11080|12220|21110
9288000,7868|11196|11080|12220|21110
10696000,7868|11196|11080|12220|21110
11391250,7868|11196|11080|12220|21110
1661750,7868|11196|11080|12220|21110
1832000,7868|11196|11080|12220|21110
2771250,7868|11196|11080|12220|21110
2852250,7868|11196|11080|12220|21110
3001000,7868|11196|11080|12220|21110
3211250,7868|11196|11080|12220|21110
3581250,7868|11196|11080|12220|21110
4256500,7868|11196|11080|12220|21110
5034000,7868|11196|11080|12220|21110
5901250,7868|11196|11080|12220|21110
6257000,7868|11196|11080|12220|21110
6996000,7868|11196|11080|12220|21110
9720000,7868|11196|11080|12220|21110
10057000,7868|11196|11080|12220|21110
11362000,7868|11196|11080|12220|21110
11687000,7868|11196|11080|12220|21110
11847750,7868|11196|11080|12220|21110
12008000,7868|11196|11080|12220|21110
12215000,7868|11196|11080|12220|21110
1969000,7868|11196|11080|12220|21110
2132250,7868|11196|11080|12220|21110
3089500,7868|11196|11080|12220|21110
3552000,7868|11196|11080|12220|21110
4770500,7868|11196|11080|12220|21110
4809750,7868|11196|11080|12220|21110
7002750,7868|11196|11080|12220|21110
799000,7868|11196|11080|12220|21110
8102000,7868|11196|11080|12220|21110
8666500,7868|11196|11080|12220|21110
9035750,7868|11196|11080|12220|21110
9163000,7868|11196|11080|12220|21110
9244000,7868|11196|11080|12220|21110
1046250,7868|11196|11080|12220|21110
10768750,7868|11196|11080|12220|21110
10927500,7868|11196|11080|12220|21110
11046750,7868|11196|11080|12220|21110
11339250,7868|11196|11080|12220|21110
12027000,7868|11196|11080|12220|21110
1904750,7868|11196|11080|12220|21110
1906000,7868|11196|11080|12220|21110
1909250,7868|11196|11080|12220|21110
2138750,7868|11196|11080|12220|21110
2476250,7868|11196|11080|12220|21110
2874500,7868|11196|11080|12220|21110
2921750,7868|11196|11080|12220|21110
317500,7868|11196|11080|12220|21110
3524750,7868|11196|11080|12220|21110
3849750,7868|11196|11080|12220|21110
39750,7868|11196|11080|12220|21110
4184250,7868|11196|11080|12220|21110
4215750,7868|11196|11080|12220|21110
4956000,7868|11196|11080|12220|21110
5108000,7868|11196|11080|12220|21110
6874250,7868|11196|11080|12220|21110
8040000,7868|11196|11080|12220|21110
9103250,7868|11196|11080|12220|21110
9344000,7868|11196|11080|12220|21110
9420500,7868|11196|11080|12220|21110
10095000,7868|11196|11080|12220|21110
10831750,7868|11196|11080|12220|21110
11434750,7868|11196|11080|12220|21110
2078000,7868|11196|11080|12220|21110
3257000,7868|11196|11080|12220|21110
3590000,7868|11196|11080|12220|21110
3787750,7868|11196|11080|12220|21110
5898500,7868|11196|11080|12220|21110
591750,7868|11196|11080|12220|21110
6523250,7868|11196|11080|12220|21110
71250,7868|11196|11080|12220|21110
7367000,7868|11196|11080|12220|21110
7687500,7868|11196|11080|12220|21110
